mechanism_id,family,horizon_h,tier,verdict,n_raw,n_independent_L1,n_independent_L2_days,n_independent_L3_weeks,gross_bps,net_bps,net_bps_stress28,t_stat_declustered,event_rate_L1_per_week_recent6m,eta_forward_confirmation_years,eta_at_zero_cost_years,sharpe_net_ann,sharpe_gross_ann,net_bps_min_for_1y_confirm,cost_bps_for_1y_confirm,capacity_usd_estimate,ex_best_year_net_bps,best_year
M8_VOLSHOCK_REVERSION_6.0x,D_volshock,12,T_DEEP,UNCONFIRMABLE_IN_HORIZON,918,810.0,548.0,248.0,33.38141606771641,19.38141606771641,5.381416067716408,1.0649499637383675,1.5761589403973508,740.1463198613251,257.221510555931,0.20588578416480588,0.3492472254449251,235.62428633819886,-201.51845486378411,203548416.0,-23.08180451604492,2025.0
M8_VOLSHOCK_REVERSION_3.0x,D_volshock,4,T_DEEP,COST_FRAGILE,8074,5452.0,1742.0,309.0,15.321134848434792,1.3211348484347916,-12.678865151565208,2.5903427513745525,11.640449438202248,969.6656165726212,31.451715231274324,0.17987638660307184,0.9987675860604449,83.73270431629483,-66.65748575965176,39381971.2,1.0729881972518829,2020.0
M1_RESID_REVERSION_1H_z4.0,A_resid_move,4,T_DEEP,DEAD,6471,3701.0,1493.0,300.0,3.8036572113895915,-10.196342788610409,-24.19634278861041,1.6339810540833046,7.855555555555555,1340.0239600674402,68.48683454257552,0.15301319057837245,0.6768353918413832,120.73540567354681,-102.6458793744856,38307667.2,-11.639447206530594,2020.0
M5_FLOW_IMBALANCE_FOLLOW_0.5,B_flow,1,T_DEEP,DEAD,437,39.0,40.0,15.0,4.325498252483969,-9.67450174751603,-23.674501747516032,1.4521791974606428,0.375,1859.3481225203582,28.635495347330362,0.12989869800444673,1.0467290002309495,19.803389241160847,-3.819835940570904,1156240.2,-10.103503810712553,2020.0
M5_FLOW_IMBALANCE_FOLLOW_0.5,B_flow,4,T_DEEP,DEAD,437,39.0,40.0,15.0,3.8132905390144094,-10.18670946098559,-24.18670946098559,0.6833594282687484,0.375,2222.083765857768,106.22795372066608,0.11882421110865952,0.5434595175523571,42.75750760138435,-24.839936616876958,4624960.8,-10.436047007917113,2020.0
M3_RESID_REVERSION_4H_z2.5,A_resid_move,12,T_ALL,WEAK,190415,53338.0,2275.0,329.0,9.141003953929857,-4.858996046070143,-18.858996046070143,3.2415748298628153,231.54444444444442,3450.2169569807443,17.367572988494643,0.09535905755617646,1.344054998729942,62.82104675812906,-47.751909939656215,6763149.600000001,-12.788600825459604,2025.0
M8_VOLSHOCK_REVERSION_6.0x,D_volshock,1,T_DEEP,DEAD,919,811.0,548.0,248.0,5.632917775541138,-8.367082224458862,-22.367082224458862,1.0133478342703588,1.5761589403973508,5278.918147483897,247.6644030557078,0.07709259929920229,0.3559219826136204,121.14733708661106,-103.27652412795032,16976406.400000002,-16.170077349653077,2025.0
M2_RESID_CONTINUATION_1H_z4.0,A_resid_move,12,T_DEEP,UNCONFIRMABLE_IN_HORIZON,6461,3694.0,1492.0,300.0,49.06373203881676,35.06373203881676,21.06373203881676,0.7858455340460682,7.904494382022472,8805.476949984562,237.33295551562685,0.0596909801995399,0.36358636063553906,208.3803502897632,-191.63047721964736,114923001.60000001,-0.3547258964356921,2026.0
M6_OI_BUILD_FADE_0.02,C_oi,12,T_DEEP,DEAD,11166,5562.0,1589.0,244.0,-49.681599580772286,-63.681599580772286,-77.68159958077229,1.0353715698112635,11.458100558659217,16141.53374198288,142.54146279310476,0.04408722398728684,0.46915462400724345,167.23848394453677,-151.7864291979412,65686696.800000004,-66.24533542757794,2021.0
M6_OI_BUILD_FADE_0.02,C_oi,4,T_DEEP,DEAD,11174,5568.0,1590.0,244.0,-20.13483965802375,-34.13483965802375,-48.13483965802375,1.7355914280757783,11.433333333333334,169690.16424658548,59.45947132289936,0.013597429566005181,0.7264004173927441,99.78998614708212,-85.52292215159513,21918296.8,-35.816726009348386,2021.0
M10_BASIS_Z_REVERSION_2.0,E_basis,1,T_ALL,DEAD,355378,150900.0,2312.0,331.0,1.7864492819082856,-12.213550718091714,-26.213550718091714,4.586927649481596,536.9388888888889,,9.502957677420053,-9.461071459549457,1.8170095470854541,6.955472838066526,-4.699935424899245,134685.2,-12.85821495945682,2021.0
M10_BASIS_Z_REVERSION_2.0,E_basis,4,T_ALL,DEAD,355347,150889.0,2312.0,331.0,1.912839058712554,-12.087160941287445,-26.087160941287447,4.911914130635856,536.6666666666666,,6.4929611744951305,-4.940282268154897,2.198189878216503,10.988960172246053,-6.677861429544606,538744.85,-13.435864603096832,2021.0
M10_BASIS_Z_REVERSION_2.0,E_basis,12,T_ALL,DEAD,355233,150837.0,2312.0,331.0,3.256457370231653,-10.743542629768347,-24.743542629768346,4.354312019204223,535.8888888888889,,8.976890210791028,-2.2536680525751125,1.8694921673050209,19.02530629999229,-12.677532033041496,1615820.7000000002,-12.976206863065912,2021.0
M10_BASIS_Z_REVERSION_3.0,E_basis,1,T_ALL,DEAD,51797,40353.0,2290.0,331.0,4.700274519928904,-9.299725480071096,-23.299725480071096,1.7038583073806066,127.16666666666666,,60.20107703931845,-3.799662177988923,0.7219123577859833,17.348909209946118,-15.113676122657937,156719.5,-12.911107666603641,2021.0
M10_BASIS_Z_REVERSION_3.0,E_basis,4,T_ALL,DEAD,51791,40348.0,2290.0,331.0,2.5754942831213983,-11.424505716878603,-25.424505716878603,0.6966148748056359,127.05,,357.9029177540561,-2.4086056575669432,0.2960765334688471,29.003180620316016,-27.470626635858252,626943.8,-15.898752153392717,2021.0
M10_BASIS_Z_REVERSION_3.0,E_basis,12,T_ALL,DEAD,51753,40313.0,2290.0,331.0,0.29935471994283597,-13.700645280057165,-27.700645280057163,0.028380175012418928,126.77777777777777,,229002.82882912335,-1.6333055908512784,0.011704858912848701,47.686253979973806,-47.586638792238446,1877971.6500000001,-19.97159481268899,2021.0
M11_FLOW_PRICE_DIVERGENCE,F_divergence,1,T_ALL,DEAD,1702,1390.0,864.0,253.0,-0.18920795683338992,-14.189207956833389,-28.18920795683339,0.3096951922625065,11.511111111111111,,994.1786659740885,-2.566024160356643,0.17764557214024002,25.304825113085997,-24.398361051283622,54155.543750000004,-16.94451678470291,2025.0
M11_FLOW_PRICE_DIVERGENCE,F_divergence,4,T_ALL,DEAD,1702,1390.0,864.0,253.0,1.8368615729174078,-12.163138427082592,-26.163138427082593,0.15003452598497888,11.511111111111111,,3557.522921240063,-1.3859891759803842,0.0939101973687452,46.91405645491951,-46.02565634688577,216622.17500000002,-16.6453779337957,2020.0
