date,exit_date,hold_days,regime,entry_val,exit_val,side,pnl_bps,capped
2024-05-23 00:00:00+00:00,2024-05-30 00:00:00+00:00,7,CHEAP,-21.5492533056416,-3.9896094997970977,1,17.5596438058445,False
2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,7,CHEAP,-18.7427662463202,-8.729452220004319,1,10.013314026315882,False
2024-06-21 00:00:00+00:00,2024-06-28 00:00:00+00:00,7,RICH,7.085866104681315,0.0,-1,7.085866104681315,True
2024-11-21 00:00:00+00:00,2024-11-28 00:00:00+00:00,7,CHEAP,-21.111611981123872,1.6578160301739047,1,22.769428011297776,False
2024-12-01 00:00:00+00:00,2024-12-08 00:00:00+00:00,7,CHEAP,-15.066717396503549,-9.17456077441203,1,5.89215662209152,False
2024-12-09 00:00:00+00:00,2024-12-16 00:00:00+00:00,7,CHEAP,-23.783347549761743,-7.926058718035208,1,15.857288831726535,False
