key,signal,neutral,horizon,basket,hold,smooth,state,regime,dir,n_days,n_indep,gross_dly,cost_dly,net_dly,net_per_hold,t,t_dir,t_inv,stab,nw_lag,meff,thr,passes
funding_cum_20|allf|h1|k8|hd5|sm0|-|-,funding_cum_20,allf,1,8,5,0,-,-,INV,640,128,-34.4709566506913,2.136976008962841,32.333980641728466,32.333980641728466,2.43515480532171,-2.7602038446959565,2.43515480532171,0.75,7,7.000000000000001,2.690109527158867,False
lsr_globacct_x|mkt|h3|k8|hd1|sm0|-|-,lsr_globacct_x,mkt,3,8,1,0,-,-,DIR,640,213,27.46655665852714,3.1554853066365447,24.311071351890597,72.93321405567178,2.399433281029296,2.399433281029296,-3.023529001428862,1.0,5,7.000000000000001,2.690109527158867,False
lsr_globacct_x|mkt|h1|k8|hd5|sm0|-|-,lsr_globacct_x,mkt,1,8,5,0,-,-,DIR,640,128,23.612773008241135,2.246188288778522,21.36658471946261,21.36658471946261,2.0829329576498425,2.0829329576498425,-2.5229241679344194,1.0,7,7.000000000000001,2.690109527158867,False
lsr_ttacct_x|mkt|h1|k8|hd5|sm0|-|-,lsr_ttacct_x,mkt,1,8,5,0,-,-,DIR,640,128,19.846271047974863,2.239092032102529,17.607179015872337,17.607179015872337,1.7686153536449383,1.7686153536449383,-2.2194315542674707,1.0,7,7.000000000000001,2.690109527158867,False
lsr_smart_dumb|allf|h1|k12|hd5|sm0|-|-,lsr_smart_dumb,allf,1,12,5,0,-,-,DIR,640,128,12.57686207200646,2.2473094197318915,10.329552652274568,10.329552652274568,1.4764827976578392,1.4764827976578392,-2.1228655241751078,0.5,7,7.000000000000001,2.690109527158867,False
amihud_10|mom|h3|k12|hd1|sm5|-|-,amihud_10,mom,3,12,1,5,-,-,DIR,636,212,15.554274943597468,1.8648395596348675,13.689435383962598,41.068306151887796,1.42478281416341,1.42478281416341,-1.8109568742733433,0.75,10,7.000000000000001,2.690109527158867,False
lsr_takerls_x|mom|h1|k12|hd5|sm5|-|-,lsr_takerls_x,mom,1,12,5,5,-,-,INV,636,127,-12.617136729508683,1.5819666213381256,11.03517010817056,11.03517010817056,1.318087464007749,-1.6997811364216528,1.318087464007749,1.0,12,7.000000000000001,2.690109527158867,False
amihud_20|mom|h1|k8|hd5|sm5|-|-,amihud_20,mom,1,8,5,5,-,-,INV,636,127,-3.6737539393525482,1.6538629568071355,2.0198909825454097,2.0198909825454097,0.18937311663671894,-0.5000264540049398,0.18937311663671894,0.5,12,7.000000000000001,2.690109527158867,False
dd_from_high_10|full|h1|k12|hd5|sm5|-|-,dd_from_high_10,full,1,12,5,5,-,-,DIR,636,127,3.8708675162385084,2.267592658861866,1.6032748573766409,1.6032748573766409,0.1674040155865871,0.1674040155865871,-0.6393538677070981,0.5,12,7.000000000000001,2.690109527158867,False
