key,signal,neutral,horizon,basket,hold,smooth,state,regime,dir,n_days,n_indep,gross_dly,cost_dly,net_dly,net_per_hold,t,t_dir,t_inv,stab,nw_lag,meff,thr,passes,passes_placebo
lsr_globacct_x|mkt|h3|k8|hd1|sm0|-|-,lsr_globacct_x,mkt,3,8,1,0,-,-,DIR,853,284,35.02749656819301,4.050716838187463,30.976779730005546,92.93033919001664,4.064409216370512,4.064409216370512,-5.135802901211643,1.0,5,798.0000000000082,4.002575583248625,True,True
lsr_globacct_x|mkt|h1|k8|hd5|sm0|-|-,lsr_globacct_x,mkt,1,8,5,0,-,-,DIR,853,170,32.15102150945378,2.8520207360462884,29.299000773407492,29.299000773407492,4.049011299484461,4.049011299484461,-4.843330929105729,1.0,7,798.0000000000082,4.002575583248625,True,True
lsr_ttacct_x|mkt|h1|k8|hd5|sm0|-|-,lsr_ttacct_x,mkt,1,8,5,0,-,-,DIR,596,119,33.73180912608349,2.7897333357571994,30.942075790326296,30.942075790326296,3.8654889313548715,3.8654889313548715,-4.557740365661179,1.0,7,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|mkt|h1|k8|hd1|sm0|-|-,lsr_globacct_x,mkt,1,8,1,0,-,-,DIR,853,853,40.1202933382718,7.437893421918572,32.682399916353226,32.682399916353226,3.8013975611580326,3.8013975611580326,-5.530657384906458,1.0,3,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|mkt|h1|k12|hd5|sm0|-|-,lsr_ttacct_x,mkt,1,12,5,0,-,-,DIR,596,119,27.901828921235815,2.55358956848522,25.348239352750596,25.348239352750596,3.75929444279551,3.75929444279551,-4.518222025062267,1.0,7,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|mkt|h3|k8|hd1|sm0|-|-,lsr_ttacct_x,mkt,3,8,1,0,-,-,DIR,596,198,36.50428784057187,3.9764232252816814,32.527864615290184,97.58359384587055,3.689921876931296,3.689921876931296,-4.589972075304581,1.0,5,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|mkt|h3|k12|hd1|sm0|-|-,lsr_ttacct_x,mkt,3,12,1,0,-,-,DIR,596,198,29.485372047232104,3.6254174023978667,25.85995464483424,77.57986393450273,3.5903138884808503,3.5903138884808503,-4.597311992287546,1.0,5,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|mkt|h3|k12|hd1|sm0|-|-,lsr_globacct_x,mkt,3,12,1,0,-,-,DIR,853,284,27.089316358534802,3.6986141875559264,23.39070217097888,70.17210651293664,3.5858609494469116,3.5858609494469116,-4.728443922627482,1.0,5,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|mkt|h1|k12|hd1|sm5|-|-,lsr_ttacct_x,mkt,1,12,1,5,-,-,DIR,762,762,24.789141879995356,2.4470500438535208,22.342091836141833,22.342091836141833,3.5650024753750302,3.5650024753750302,-4.323613087736445,1.0,8,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|mkt|h1|k12|hd5|sm0|-|-,lsr_globacct_x,mkt,1,12,5,0,-,-,DIR,853,170,24.57833319761369,2.6185055205603667,21.95982767705333,21.95982767705333,3.5561773412839788,3.5561773412839788,-4.41276323252455,1.0,7,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|allf|h1|k12|hd5|sm0|-|-,lsr_smart_dumb,allf,1,12,5,0,-,-,DIR,596,119,19.300213793823982,2.954331238763059,16.34588255506092,16.34588255506092,3.3828560157362184,3.3828560157362184,-4.623043376637514,1.0,7,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|mkt|h3|k12|hd1|sm5|-|-,lsr_ttacct_x,mkt,3,12,1,5,-,-,DIR,762,254,21.113134738415415,1.7716910662962644,19.341443672119148,58.02433101635744,3.356496257640888,3.356496257640888,-3.9542071332043514,1.0,10,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|allf|h1|k8|hd5|sm5|-|-,lsr_smart_dumb,allf,1,8,5,5,-,-,DIR,762,152,19.084509930280056,1.7037419055457241,17.38076802473433,17.38076802473433,3.270237004656412,3.270237004656412,-3.9186776538103523,1.0,12,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|mkt|h1|k12|hd5|sm5|-|-,lsr_ttacct_x,mkt,1,12,5,5,-,-,DIR,762,152,18.65348758074808,1.4528679403417988,17.20061964040628,17.20061964040628,3.1085289542965238,3.1085289542965238,-3.6233019089702005,1.0,12,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|mkt|h1|k8|hd1|sm0|-|-,lsr_ttacct_x,mkt,1,8,1,0,-,-,DIR,596,596,37.08854602567977,7.374372491825914,29.714173533853852,29.714173533853852,3.0633310109161354,3.0633310109161354,-4.582905266628445,1.0,3,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|allf|h1|k12|hd5|sm0|-|-,lsr_globacct_x,allf,1,12,5,0,-,-,DIR,853,170,18.103080789962238,3.1474623290967725,14.955618460865464,14.955618460865464,3.0010504383481393,3.0010504383481393,-4.260454281886909,1.0,7,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|mom|h1|k8|hd5|sm0|-|-,lsr_smart_dumb,mom,1,8,5,0,-,-,DIR,596,119,18.74713448432336,3.3043944676622483,15.44274001666111,15.44274001666111,2.992828782816161,2.992828782816161,-4.282618672282929,0.75,7,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|mkt|h1|k8|hd1|sm5|-|-,lsr_globacct_x,mkt,1,8,1,5,-,-,DIR,849,849,25.392868345523585,3.521118215397286,21.871750130126298,21.871750130126298,2.992268117011399,2.992268117011399,-3.9513762924679656,1.0,8,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|allf|h1|k8|hd5|sm0|-|-,lsr_smart_dumb,allf,1,8,5,0,-,-,DIR,596,119,20.11638457629831,3.231947414968232,16.88443716133007,16.88443716133007,2.976954396414637,2.976954396414637,-4.131018066576891,1.0,7,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|mkt|h1|k12|hd1|sm0|-|-,lsr_globacct_x,mkt,1,12,1,0,-,-,DIR,853,853,27.437031848497256,6.709467282062562,20.727564566434687,20.727564566434687,2.905361393048861,2.905361393048861,-4.785970879681993,1.0,3,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|allf|h3|k8|hd1|sm5|-|-,lsr_smart_dumb,allf,3,8,1,5,-,-,DIR,762,254,18.34198448623769,2.140658309279634,16.20132617695805,48.60397853087416,2.904548117250028,2.904548117250028,-3.6801426517182,1.0,10,798.0000000000082,4.002575583248625,False,False
amihud_10|mom|h3|k12|hd1|sm5|-|-,amihud_10,mom,3,12,1,5,-,-,DIR,849,283,17.247878302718718,1.5910063553909437,15.656871947327774,46.970615841983324,2.8749889766622836,2.8749889766622836,-3.4256568050782974,0.75,10,798.0000000000082,4.002575583248625,False,False
amihud_10|mom|h1|k12|hd1|sm5|-|-,amihud_10,mom,1,12,1,5,-,-,DIR,849,849,18.89487823336736,2.3173340064590837,16.57754422690828,16.57754422690828,2.8699606108151317,2.8699606108151317,-3.6211044737573874,0.75,8,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|mkt|h1|k8|hd5|sm5|-|-,lsr_globacct_x,mkt,1,8,5,5,-,-,DIR,849,169,21.58608435879237,2.023549865811336,19.562534492981033,19.562534492981033,2.8336827242986975,2.8336827242986975,-3.4176352883442362,1.0,12,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|mkt|h3|k8|hd1|sm5|-|-,lsr_globacct_x,mkt,3,8,1,5,-,-,DIR,849,283,22.452605450623835,2.5106387542703574,19.94196669635348,59.82590008906044,2.83271901552427,2.83271901552427,-3.543377642760709,1.0,10,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|allf|h3|k8|hd1|sm0|-|-,lsr_smart_dumb,allf,3,8,1,0,-,-,DIR,596,198,21.55019935095646,4.682979837287871,16.867219513668587,50.60165854100576,2.803292691307053,2.803292691307053,-4.384061232767422,1.0,5,798.0000000000082,4.002575583248625,False,False
amihud_10|mom|h1|k12|hd5|sm5|-|-,amihud_10,mom,1,12,5,5,-,-,DIR,849,169,15.971231196925187,1.2664208163065884,14.7048103806186,14.7048103806186,2.7911139715650664,2.7911139715650664,-3.2456083079732303,1.0,12,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|mom|h1|k12|hd5|sm0|-|-,lsr_smart_dumb,mom,1,12,5,0,-,-,DIR,596,119,15.877036570712216,2.963504425954464,12.913532144757752,12.913532144757752,2.7857260447954606,2.7857260447954606,-4.079088854269501,0.75,7,798.0000000000082,4.002575583248625,False,False
amihud_10|mom|h1|k8|hd5|sm5|-|-,amihud_10,mom,1,8,5,5,-,-,DIR,849,169,16.69007026186676,1.3485202064567663,15.341550055409995,15.341550055409995,2.7653058811204714,2.7653058811204714,-3.2278834587679093,1.0,12,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|allf|h3|k12|hd1|sm0|-|-,lsr_smart_dumb,allf,3,12,1,0,-,-,DIR,596,198,18.544353740475962,4.26055765750248,14.283796082973483,42.85138824892045,2.764429831865525,2.764429831865525,-4.440091112126153,1.0,5,798.0000000000082,4.002575583248625,False,False
amihud_10|mom|h3|k8|hd1|sm5|-|-,amihud_10,mom,3,8,1,5,-,-,DIR,849,283,18.001473856830817,1.7063254251687032,16.29514843166211,48.885445294986326,2.754038028546019,2.754038028546019,-3.303638518728986,0.75,10,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|mkt|h1|k8|hd1|sm5|-|-,lsr_ttacct_x,mkt,1,8,1,5,-,-,DIR,762,762,22.856415521421315,2.5496107741665712,20.306804747254745,20.306804747254745,2.7133261052262565,2.7133261052262565,-3.38407829885762,1.0,8,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|mkt|h1|k12|hd1|sm5|-|-,lsr_globacct_x,mkt,1,12,1,5,-,-,DIR,849,849,20.233262978510734,3.026493712166451,17.20676926634429,17.20676926634429,2.6996217944970886,2.6996217944970886,-3.653294368805411,1.0,8,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|allf|h1|k12|hd5|sm5|-|-,lsr_smart_dumb,allf,1,12,5,5,-,-,DIR,762,152,14.146664769799182,1.6067987648245066,12.539866004974678,12.539866004974678,2.6688989606324154,2.6688989606324154,-3.350428526791935,0.75,12,798.0000000000082,4.002575583248625,False,False
funding_cum_20|allf|h1|k8|hd5|sm0|-|-,funding_cum_20,allf,1,8,5,0,-,-,INV,853,170,-20.393698518445394,2.658973831864368,17.734724686581032,17.734724686581032,2.658978508854965,-3.46248638813531,2.658978508854965,0.75,7,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|full|h1|k12|hd1|sm5|-|-,lsr_ttacct_x,full,1,12,1,5,-,-,DIR,762,762,19.374377017602118,2.5170736397972395,16.857303377804875,16.857303377804875,2.6470603102802284,2.6470603102802284,-3.422680600654673,1.0,8,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|allf|h3|k12|hd1|sm5|-|-,lsr_smart_dumb,allf,3,12,1,5,-,-,DIR,762,254,14.448098417273247,1.9942873418407394,12.453811075432506,37.36143322629752,2.6366110979699564,2.6366110979699564,-3.476682165052666,0.75,10,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|mkt|h1|k12|hd5|sm5|-|-,lsr_globacct_x,mkt,1,12,5,5,-,-,DIR,849,169,17.16132746315564,1.795963424873023,15.365364038282618,15.365364038282618,2.62688609214903,2.62688609214903,-3.2415312987792158,1.0,12,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|mkt|h3|k12|hd1|sm5|-|-,lsr_globacct_x,mkt,3,12,1,5,-,-,DIR,849,283,18.171561360362105,2.206716106991094,15.964845253371012,47.89453576011304,2.6244020002514934,2.6244020002514934,-3.3512291405242975,1.0,10,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|full|h3|k12|hd1|sm0|-|-,lsr_globacct_x,full,3,12,1,0,-,-,DIR,853,284,21.539924678145113,3.7549881246291084,17.784936553516005,53.354809660548014,2.5701705561573385,2.5701705561573385,-3.6602345378147363,1.0,5,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|allf|h1|k8|hd5|sm0|-|-,lsr_globacct_x,allf,1,8,5,0,-,-,DIR,853,170,17.64814900882366,3.451583452275433,14.196565556548224,14.196565556548224,2.5603775813746137,2.5603775813746137,-3.8004086968223274,1.0,7,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|allf|h3|k12|hd1|sm5|-|-,lsr_globacct_x,allf,3,12,1,5,-,-,DIR,849,283,16.080189609177612,2.7773520912098117,13.3028375179678,39.9085125539034,2.524781510009721,2.524781510009721,-3.568277865056642,1.0,10,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|allf|h3|k12|hd1|sm0|-|-,lsr_globacct_x,allf,3,12,1,0,-,-,DIR,853,284,17.350646942123294,4.570506766792756,12.780140175330535,38.340420525991604,2.4717845970254784,2.4717845970254784,-4.239539313138369,1.0,5,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|full|h3|k12|hd1|sm0|-|-,lsr_ttacct_x,full,3,12,1,0,-,-,DIR,596,198,22.05599414236737,3.696910960252893,18.359083182114478,55.07724954634344,2.4713369646595034,2.4713369646595034,-3.4670617153341374,1.0,5,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|full|h1|k12|hd5|sm0|-|-,lsr_globacct_x,full,1,12,5,0,-,-,DIR,853,170,18.657884352547725,2.6537167651264384,16.004167587421286,16.004167587421286,2.4621317048865157,2.4621317048865157,-3.282809593058719,1.0,7,798.0000000000082,4.002575583248625,False,False
amihud_20|mom|h1|k8|hd5|sm5|-|-,amihud_20,mom,1,8,5,5,-,-,DIR,849,169,16.361984102633777,1.4024825705991835,14.959501532034594,14.959501532034594,2.454199518094696,2.454199518094696,-2.8915099964124105,0.75,12,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|mkt|h3|k8|hd1|sm5|-|-,lsr_ttacct_x,mkt,3,8,1,5,-,-,DIR,762,254,19.42397185779193,1.81128894919222,17.612682908599712,52.83804872579914,2.4275046505595603,2.4275046505595603,-2.9230495998157013,1.0,10,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|raw|h1|k8|hd1|sm0|-|-,lsr_globacct_x,raw,1,8,1,0,-,-,DIR,853,853,29.935825376223494,6.4174188694526455,23.518406506770845,23.518406506770845,2.4132070632004177,2.4132070632004177,-3.73468521522852,1.0,3,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|raw|h1|k12|hd1|sm0|-|-,lsr_globacct_x,raw,1,12,1,0,-,-,DIR,853,853,24.783504761240273,6.0167160923775755,18.7667886688627,18.7667886688627,2.4057125114103717,2.4057125114103717,-3.9560484654269668,1.0,3,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|mkt|h1|k12|hd1|sm0|-|-,lsr_ttacct_x,mkt,1,12,1,0,-,-,DIR,596,596,26.45100420063082,6.652125998127068,19.798878202503747,19.798878202503747,2.402071734836896,2.402071734836896,-4.010847632268125,1.0,3,798.0000000000082,4.002575583248625,False,False
amihud_10|mom|h1|k8|hd1|sm5|-|-,amihud_10,mom,1,8,1,5,-,-,DIR,849,849,18.756615749070548,2.5317685755806094,16.224847173489938,16.224847173489938,2.3981123154260575,2.3981123154260575,-3.1178219537279266,0.75,8,798.0000000000082,4.002575583248625,False,False
funding_cum_20|allf|h3|k8|hd1|sm0|-|-,funding_cum_20,allf,3,8,1,0,-,-,INV,853,284,-19.052994381621282,3.585560991708391,15.467433389912888,46.402300169738666,2.3628171271923057,-3.461988325759952,2.3628171271923057,0.75,5,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|allf|h1|k12|hd5|sm5|-|-,lsr_globacct_x,allf,1,12,5,5,-,-,DIR,849,169,14.030897059246128,2.2105848240102732,11.820312235235852,11.820312235235852,2.3564453168093604,2.3564453168093604,-3.2291967017714076,1.0,12,798.0000000000082,4.002575583248625,False,False
amihud_20|mom|h3|k12|hd1|sm5|-|-,amihud_20,mom,3,12,1,5,-,-,DIR,849,283,14.351903610799178,1.4972562505460556,12.854647360253125,38.563942080759375,2.3551837911800892,2.3551837911800892,-2.8816150654290773,0.75,10,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|full|h1|k12|hd5|sm0|-|-,lsr_ttacct_x,full,1,12,5,0,-,-,DIR,596,119,19.207261082350456,2.5985821603152255,16.60867892203523,16.60867892203523,2.353796250298461,2.353796250298461,-3.091479703357475,0.75,7,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|allf|h3|k12|hd1|sm0|-|-,lsr_ttacct_x,allf,3,12,1,0,-,-,DIR,596,198,17.84232998194848,4.357431306662793,13.484898675285686,40.45469602585706,2.342730443626135,2.342730443626135,-3.849691887102459,1.0,5,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|full|h1|k8|hd5|sm0|-|-,lsr_globacct_x,full,1,8,5,0,-,-,DIR,853,170,20.387979492962366,2.934677188282854,17.453302304679507,17.453302304679507,2.33089208311329,2.33089208311329,-3.119234528979236,1.0,7,798.0000000000082,4.002575583248625,False,False
lsr_takerls_x|mom|h1|k12|hd5|sm5|-|-,lsr_takerls_x,mom,1,12,5,5,-,-,INV,779,155,-15.524642185943392,2.0030616208892784,13.52158056505411,13.52158056505411,2.3287305185987752,-2.9993335280880937,2.3287305185987752,0.75,12,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|mkt|h1|k8|hd1|sm0|-|-,lsr_smart_dumb,mkt,1,8,1,0,-,-,DIR,596,596,25.088203423398625,7.288352449152613,17.799850974246016,17.799850974246016,2.31744296886638,2.31744296886638,-4.205445959681507,0.75,3,798.0000000000082,4.002575583248625,False,False
amihud_20|mom|h3|k8|hd1|sm5|-|-,amihud_20,mom,3,8,1,5,-,-,DIR,849,283,15.8021636486749,1.7875525276555824,14.01461112101932,42.043833363057956,2.3161592111865277,2.3161592111865277,-2.884813509590233,0.75,10,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|full|h1|k8|hd1|sm0|-|-,lsr_smart_dumb,full,1,8,1,0,-,-,DIR,596,596,26.44986708815722,7.702754934601803,18.74711215355542,18.74711215355542,2.3127026509165582,2.3127026509165582,-4.228280277486125,0.75,3,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|allf|h1|k12|hd5|sm0|-|-,lsr_ttacct_x,allf,1,12,5,0,-,-,DIR,596,119,15.649502129303348,3.0056750686996967,12.643827060603652,12.643827060603652,2.3088080052405924,2.3088080052405924,-3.3968293070073754,1.0,7,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|mkt|h1|k8|hd5|sm5|-|-,lsr_ttacct_x,mkt,1,8,5,5,-,-,DIR,762,152,17.657954992131504,1.4813468565809915,16.176608135550513,16.176608135550513,2.306905009649127,2.306905009649127,-2.7264522510758877,1.0,12,798.0000000000082,4.002575583248625,False,False
amihud_20|raw|h1|k12|hd1|sm5|-|-,amihud_20,raw,1,12,1,5,-,-,DIR,849,849,15.265636184493138,0.928670673905976,14.336965510587161,14.336965510587161,2.26978911935863,2.26978911935863,-2.5529952960855358,0.75,8,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|raw|h1|k8|hd5|sm0|-|-,lsr_globacct_x,raw,1,8,5,0,-,-,DIR,853,170,21.582274894138457,2.5652661975175297,19.017008696620923,19.017008696620923,2.2694956626358027,2.2694956626358027,-2.8873429175676906,1.0,7,798.0000000000082,4.002575583248625,False,False
amihud_20|mom|h1|k12|hd1|sm5|-|-,amihud_20,mom,1,12,1,5,-,-,DIR,849,849,14.320239830695835,2.1582741641747734,12.161965666521063,12.161965666521063,2.265511769031859,2.265511769031859,-3.0402070799326806,0.75,8,798.0000000000082,4.002575583248625,False,False
amihud_20|mom|h1|k12|hd5|sm5|-|-,amihud_20,mom,1,12,5,5,-,-,DIR,849,169,13.61936475604184,1.1954593214811207,12.423905434560721,12.423905434560721,2.2645937028695924,2.2645937028695924,-2.68388180235761,0.75,12,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|full|h3|k8|hd1|sm0|-|-,lsr_ttacct_x,full,3,8,1,0,-,-,DIR,596,198,24.697408189472768,4.115701105414511,20.581707084058255,61.74512125217477,2.257521600906604,2.257521600906604,-3.159663316621323,1.0,5,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|mom|h1|k8|hd5|sm0|-|-,lsr_globacct_x,mom,1,8,5,0,-,-,DIR,853,170,16.57913248761461,3.4486450810483817,13.13048740656623,13.13048740656623,2.2557612422807547,2.2557612422807547,-3.4296894108668536,1.0,7,798.0000000000082,4.002575583248625,False,False
dd_from_high_10|full|h1|k12|hd5|sm5|-|-,dd_from_high_10,full,1,12,5,5,-,-,INV,849,169,-16.860810990606986,3.3925478622029006,13.468263128404082,13.468263128404082,2.2417049395830366,-3.341867731150261,2.2417049395830366,1.0,12,798.0000000000082,4.002575583248625,False,False
oi_growth_20|full|h1|k12|hd5|sm5|-|-,oi_growth_20,full,1,12,5,5,-,-,DIR,849,169,13.888902850378813,2.6142740931673725,11.27462875721144,11.27462875721144,2.2361700095946166,2.2361700095946166,-3.278738251471585,1.0,12,798.0000000000082,4.002575583248625,False,False
oi_growth_x_20|full|h1|k12|hd5|sm5|-|-,oi_growth_x_20,full,1,12,5,5,-,-,DIR,849,169,13.888902850378813,2.6142740931673725,11.27462875721144,11.27462875721144,2.2361700095946166,2.2361700095946166,-3.278738251471585,1.0,12,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|raw|h3|k8|hd1|sm0|-|-,lsr_globacct_x,raw,3,8,1,0,-,-,DIR,853,284,23.697472208041724,3.625128923714164,20.072343284327562,60.21702985298269,2.235471569641783,2.235471569641783,-3.050722124276585,1.0,5,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|allf|h3|k8|hd1|sm0|-|-,lsr_globacct_x,allf,3,8,1,0,-,-,DIR,853,284,17.700239232269183,5.0428077527290025,12.657431479540183,37.97229443862055,2.2303692141597216,2.2303692141597216,-4.01023580167864,1.0,5,798.0000000000082,4.002575583248625,False,False
funding_cum_7|allf|h1|k12|hd1|sm5|-|-,funding_cum_7,allf,1,12,1,5,-,-,INV,849,849,-14.484903105696326,3.4313164569482484,11.053586648748077,11.053586648748077,2.2173787708656425,-3.6074136543618156,2.2173787708656425,1.0,8,798.0000000000082,4.002575583248625,False,False
funding_cum_20|allf|h1|k12|hd5|sm0|-|-,funding_cum_20,allf,1,12,5,0,-,-,INV,853,170,-14.373917726769378,2.280682582640436,12.093235144128943,12.093235144128943,2.208140684321695,-3.045213640498217,2.208140684321695,0.75,7,798.0000000000082,4.002575583248625,False,False
amihud_10|mom|h1|k8|hd5|sm0|-|-,amihud_10,mom,1,8,5,0,-,-,DIR,853,170,18.062854460543893,3.4545928511919564,14.608261609351937,14.608261609351937,2.203573847646985,2.203573847646985,-3.235297660509158,1.0,7,798.0000000000082,4.002575583248625,False,False
dist_low_60|mkt|h3|k8|hd1|sm0|-|-,dist_low_60,mkt,3,8,1,0,-,-,DIR,853,284,22.89195049531979,3.878592708330488,19.013357786989307,57.040073360967924,2.190540310368281,2.190540310368281,-3.0909303003886337,0.75,5,798.0000000000082,4.002575583248625,False,False
lsr_globacct_chg7|raw|h3|k8|hd1|sm0|-|-,lsr_globacct_chg7,raw,3,8,1,0,-,-,DIR,853,284,22.964969346796803,6.901701801091599,16.06326754570521,48.189802637115626,2.188332234021676,2.188332234021676,-4.074047746516872,0.5,5,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|mom|h3|k8|hd1|sm0|-|-,lsr_smart_dumb,mom,3,8,1,0,-,-,DIR,596,198,18.131576241890446,4.787130722080555,13.344445519809893,40.03333655942968,2.1876221030221723,2.1876221030221723,-3.766569319341232,0.75,5,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|allf|h1|k12|hd1|sm5|-|-,lsr_globacct_x,allf,1,12,1,5,-,-,DIR,849,849,16.48815473864863,4.061494732331391,12.426660006317235,12.426660006317235,2.1870104860491466,2.1870104860491466,-3.6047673501296225,1.0,8,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|full|h1|k8|hd1|sm5|-|-,lsr_smart_dumb,full,1,8,1,5,-,-,DIR,762,762,16.885660256631887,2.745855365512736,14.139804891119152,14.139804891119152,2.1784308171768685,2.1784308171768685,-3.0197543299896106,0.75,8,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|allf|h1|k12|hd1|sm5|-|-,lsr_smart_dumb,allf,1,12,1,5,-,-,DIR,762,762,14.038623048258346,2.8054805515542265,11.233142496704119,11.233142496704119,2.172735280130032,2.172735280130032,-3.2661423438121893,0.75,8,798.0000000000082,4.002575583248625,False,False
dd_from_high_10|full|h1|k8|hd5|sm5|-|-,dd_from_high_10,full,1,8,5,5,-,-,INV,849,169,-18.33779962474699,3.6334338034422937,14.704365821304695,14.704365821304695,2.1714750120893713,-3.2275008385829773,2.1714750120893713,1.0,12,798.0000000000082,4.002575583248625,False,False
lsr_takerls_x|mom|h1|k8|hd5|sm5|-|-,lsr_takerls_x,mom,1,8,5,5,-,-,INV,779,155,-17.58123896319719,2.410531252221879,15.170707710975314,15.170707710975314,2.1634070588661514,-2.8406213629830908,2.1634070588661514,1.0,12,798.0000000000082,4.002575583248625,False,False
lsr_takerls_x|mom|h3|k12|hd1|sm5|-|-,lsr_takerls_x,mom,3,12,1,5,-,-,INV,779,259,-15.448908585566306,2.7938043704679165,12.655104215098389,37.965312645295164,2.147331806602042,-3.0711439104848828,2.147331806602042,0.75,10,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|full|h1|k8|hd5|sm0|-|-,lsr_ttacct_x,full,1,8,5,0,-,-,DIR,596,119,20.999349672603234,2.878066702943616,18.121282969659617,18.121282969659617,2.146599723403103,2.146599723403103,-2.8280390436651577,1.0,7,798.0000000000082,4.002575583248625,False,False
lsr_globacct_x|full|h3|k8|hd1|sm0|-|-,lsr_globacct_x,full,3,8,1,0,-,-,DIR,853,284,21.070405484817623,4.19081957153469,16.879585913282934,50.6387577398488,2.1452132229339123,2.1452132229339123,-3.217871301944744,1.0,5,798.0000000000082,4.002575583248625,False,False
lsr_takerls_x|mom|h1|k12|hd5|sm0|-|-,lsr_takerls_x,mom,1,12,5,0,-,-,INV,783,156,-13.527154539051494,3.767550883765287,9.759603655286211,9.759603655286211,2.140011034715312,-3.782398344547601,2.140011034715312,0.75,7,798.0000000000082,4.002575583248625,False,False
dist_low_60|mkt|h1|k8|hd5|sm0|-|-,dist_low_60,mkt,1,8,5,0,-,-,DIR,853,170,21.32931725975609,2.814908084973297,18.51440917478279,18.51440917478279,2.1391184374831558,2.1391184374831558,-2.795789011678048,0.75,7,798.0000000000082,4.002575583248625,False,False
lsr_ttacct_x|raw|h1|k8|hd5|sm0|-|-,lsr_ttacct_x,raw,1,8,5,0,-,-,DIR,596,119,22.741840087242966,2.465986164613313,20.275853922629647,20.275853922629647,2.137857582447226,2.137857582447226,-2.66019268319739,1.0,7,798.0000000000082,4.002575583248625,False,False
lsr_smart_dumb|mom|h3|k12|hd1|sm0|-|-,lsr_smart_dumb,mom,3,12,1,0,-,-,DIR,596,198,15.615890559133094,4.2860008453358125,11.32988971379728,33.98966914139184,2.112458764096968,2.112458764096968,-3.7263258894433897,0.75,5,798.0000000000082,4.002575583248625,False,False
lsr_takerls_x|mom|h3|k8|hd1|sm5|-|-,lsr_takerls_x,mom,3,8,1,5,-,-,INV,779,259,-18.166891210087506,3.4316158783544832,14.735275331733023,44.20582599519907,2.11210443341024,-3.084148354415092,2.11210443341024,0.75,10,798.0000000000082,4.002575583248625,False,False
