key,signal,neutral,horizon,basket,hold,smooth,state,regime,dir,n_days,n_indep,gross_dly,cost_dly,net_dly,net_per_hold,t,t_dir,t_inv,stab,nw_lag,meff,thr,passes
vp_corr_20|full|h3|k8|hd1|sm5|-|-,vp_corr_20,full,3,8,1,5,-,-,INV,850,283,-2.125397895878591,2.529981967009446,-0.40458407113085204,-1.213752213392556,-0.059434793415041175,-0.6840393597955909,-0.059434793415041175,0.5,10,839.0000000000105,4.014409690501416,False
vol_trend_10|allf|h1|k12|hd5|sm5|-|-,vol_trend_10,allf,1,12,5,5,-,-,INV,850,170,-2.718258703592937,3.0090629247055065,-0.2908042211125672,-0.2908042211125672,-0.059599471164720426,-1.1756532736526912,-0.059599471164720426,0.5,12,839.0000000000105,4.014409690501416,False
trend_quality_5|mom|h1|k12|hd5|sm5|-|-,trend_quality_5,mom,1,12,5,5,-,-,DIR,850,170,3.7287249196643577,3.9747925616138846,-0.2460676419495263,-0.2460676419495263,-0.05988798433676665,-0.05988798433676665,-1.8673601603803895,0.5,12,839.0000000000105,4.014409690501416,False
lsr_ttpos_lvl|raw|h3|k12|hd1|sm0|-|-,lsr_ttpos_lvl,raw,3,12,1,0,-,-,DIR,506,168,4.386227081874486,4.858582422371469,-0.4723553404969845,-1.4170660214909536,-0.06037889722379053,-0.06037889722379053,-1.1838566430259267,0.5,5,839.0000000000105,4.014409690501416,False
ats_trend_5|allf|h1|k12|hd1|sm5|-|-,ats_trend_5,allf,1,12,1,5,-,-,DIR,850,850,5.526068620117151,5.8729875422897395,-0.3469189221725901,-0.3469189221725901,-0.06068327592149498,-0.06068327592149498,-2.004898456507774,0.5,8,839.0000000000105,4.014409690501416,False
funding_z60|mom|h3|k12|hd1|sm5|-|-,funding_z60,mom,3,12,1,5,-,-,DIR,850,283,3.9809112474150905,4.327389949729792,-0.3464787023147028,-1.0394361069441085,-0.06103889102052177,-0.06103889102052177,-1.4654687972443539,0.5,10,839.0000000000105,4.014409690501416,False
turnover_trend_20|mom|h3|k8|hd1|sm0|-|-,turnover_trend_20,mom,3,8,1,0,-,-,INV,854,284,-5.624525351630555,6.026474447415029,-0.401949095784473,-1.2058472873534192,-0.06237642293359294,-1.8115749830686614,-0.06237642293359294,0.5,5,839.0000000000105,4.014409690501416,False
pct_up_days_5|mkt|h3|k8|hd1|sm5|-|-,pct_up_days_5,mkt,3,8,1,5,-,-,DIR,850,283,3.4579457652190464,4.074938975902957,-0.6169932106839143,-1.850979632051743,-0.062403161870017154,-0.062403161870017154,-0.7677518068911245,0.5,10,839.0000000000105,4.014409690501416,False
pct_up_days_5|allf|h3|k8|hd1|sm5|-|-,pct_up_days_5,allf,3,8,1,5,-,-,DIR,850,283,3.4579457652190464,4.074938975902957,-0.6169932106839143,-1.850979632051743,-0.062403161870017154,-0.062403161870017154,-0.7677518068911245,0.5,10,839.0000000000105,4.014409690501416,False
pct_up_days_5|raw|h3|k8|hd1|sm5|-|-,pct_up_days_5,raw,3,8,1,5,-,-,DIR,850,283,3.4579457652190464,4.074938975902957,-0.6169932106839143,-1.850979632051743,-0.062403161870017154,-0.062403161870017154,-0.7677518068911245,0.5,10,839.0000000000105,4.014409690501416,False
